record_id,dataset,topic_order,topic_cn,content_type_cn,keyword,name,building_scope,dynasty,period_label,year,year_sort,year_evidence,is_pre1912,competition_rule,match_rule,summary,page_url,source_site,source_engine,fetched_at_utc,raw_html_path,infobox_json
e9be78ac092854c8,buildings,1,中国古代建筑成就,建筑,内乡县衙,内乡县衙,民居,元,元 1304,1304,1304,text_year,1,pass,exact_or_alias_exact,内乡县衙，国家4A级文化旅游景区，位于河南省南阳市内乡县城东大街。据《内乡县志》记载，县衙始建于元大德八年(公元1304年)，历经明、清多次维修和扩建，逐渐形成一组规模宏大的官衙式建筑群。内乡县衙座北面南，占地面积8500平方米，中轴线上排列着主体建筑大门、大堂、二堂、迎宾厅、三堂，两侧建有庭院和东西账房等，共6组四合院，85间房屋，均为清代建筑，被专家誉为“神州大地绝无仅有的历史标本”。内乡县衙是中国唯一保存最完好的封建时代县衙。1996年被国务院列为全国重点文物保护单位，2002年被《中国文物报》评为“世界文化多样性十佳博物馆”，2006年荣膺国家AAAA级景区，2014年内乡县衙再度入选河南省文明风景旅游区。内乡县衙与北京故宫等一起被誉为是中国四大古代官衙国际旅游专线，享有“北有故宫，南有县衙”、“一座古县衙，半部官文化”的美称。习近平总书记曾给市、县委书记们念了一副对联：“得一官不,https://baike.baidu.com/item/%E5%86%85%E4%B9%A1%E5%8E%BF%E8%A1%99,baike.baidu.com,baidu,2026-04-14T09:34:04+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\e9be78ac092854c8.html,{}
21a44b69ec7ad4a3,buildings,1,中国古代建筑成就,建筑,浮梁县衙,浮梁县衙,官府,唐,唐 816,816,816,text_year,1,pass,exact_or_alias_exact,浮梁县衙，位于江西省景德镇市浮梁县浮梁镇旧城村，始建于唐朝元和十一年（816年）。按照清道光《浮梁县志》中的浮梁县署分布图记载，县衙坐北朝南，主体建筑在东、中、西轴上，呈三列由南向北依次排列，中轴线上分布有照壁、头门、仪门、衙院、六房（吏房、户房、礼房、兵房、工房、刑房）、大堂（正堂）、二堂、三堂、花厅、后花园。现存浮梁县衙，是修复后中轴线上的六组古建筑，南至照壁、北至后院北围墙，东、西两侧以衙院围墙为界，占地2356.97平方米。,https://baike.baidu.com/item/%E6%B5%AE%E6%A2%81%E5%8E%BF%E8%A1%99,baike.baidu.com,baidu,2026-04-14T09:34:08+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\21a44b69ec7ad4a3.html,{}
1432610d77b22c75,buildings,1,中国古代建筑成就,建筑,叶县县衙,叶县县衙,民居,明,明 1369,1369,1369,text_year,1,pass,exact_or_alias_exact,叶县县衙，位于河南省平顶山市叶县东大街，占地面积16848平方米，始建于明洪武二年（1369年）。叶县县衙是由中轴线及东、西两侧副线三部分建筑群组成的，除了位于中轴线上的大堂、二堂、三堂外，其东侧副线上由南向北依次分布着监狱、厨院、知县宅等建筑。西侧副线上有古时衙署内工作人员办公及休息的西群房，有知县反省自身功过的虚受堂、思补斋及南北书房等建筑，布局合理，风格古朴，充分显示了明代县级政权官署衙门的规制和风貌。叶县县衙建筑群落布局合理、规模宏大，其建筑形式融南北之风格，对研究中国古代建筑的风格、流派特点及变化规律等都具有重要价值。2006年5月25日，叶县县衙被中华人民共和国国务院公布为第六批全国重点文物保护单位。,https://baike.baidu.com/item/%E5%8F%B6%E5%8E%BF%E5%8E%BF%E8%A1%99,baike.baidu.com,baidu,2026-04-14T09:34:11+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\1432610d77b22c75.html,"{""中文名"": ""叶县县衙"", ""地理位置"": ""河南省平顶山市叶县东大街"", ""所处时代"": ""明朝"", ""占地面积"": ""16848 m²"", ""保护级别"": ""第六批全国重点文物保护单位"", ""开放时间"": ""全年 9:00-18:00"", ""编 号"": ""6-637-3-340""}"
762a5f6ba7902744,buildings,1,中国古代建筑成就,建筑,临晋县衙,临晋县衙,官府,宋,宋 1279,1279,1279,text_year,1,pass,exact_or_alias_exact,临晋县衙位于山西省临猗县城西北20公里的临晋镇，为元代时临晋县衙署所在地。廨署创建于元大德间(1279～1307年)。明清两代及民国年间均有修葺，大堂的梁脊板上留有民国23年（1934年）10月最后一次重修题记。现存主体建筑大堂为元代原构，是山西省目 前保留下来的三处元代大堂建筑之一。,https://baike.baidu.com/item/%E4%B8%B4%E6%99%8B%E5%8E%BF%E8%A1%99,baike.baidu.com,baidu,2026-04-14T09:34:22+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\762a5f6ba7902744.html,{}
2cfdf19d49c1c3b8,buildings,1,中国古代建筑成就,建筑,保定直隶总督署,直隶总督署,官府,清,清 1730,1730,1730,text_year,1,pass,exact_or_alias_fuzzy,直隶总督署，又称直隶总督部院，是中国一所保存完整的清代省级衙署。原建筑始建于元，明初为保定府衙，明永乐年间改做大宁都司署，清初又改作参将署。1730年（清雍正八年）经过大规模的扩建后正式建立总督署，历经雍正、乾隆、嘉庆、道光、咸丰、同治、光绪、宣统八帝，可谓是清王朝历史的缩影，曾驻此署的直隶总督共59人66任，如曾国藩、李鸿章、袁世凯、方观承等直到1909年清朝末代皇帝逊位才废止。民国年间是直系军阀曹锟的大本营。抗日战争和解放战争期间，曾是日伪和国民党河北省政府所在地，有“一座总督衙署，半部清史写照”之称。中华人民共和国建立后，河北省人民政府也曾驻此。1988年1月被国务院公布为第三批全国重点文物保护单位。,https://baike.baidu.com/item/%E7%9B%B4%E9%9A%B6%E6%80%BB%E7%9D%A3%E7%BD%B2?fromtitle=%E4%BF%9D%E5%AE%9A%E7%9B%B4%E9%9A%B6%E6%80%BB%E7%9D%A3%E7%BD%B2&fromid=10355253,baike.baidu.com,baidu,2026-04-14T09:34:30+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\2cfdf19d49c1c3b8.html,{}
119af7377ba97e62,buildings,1,中国古代建筑成就,建筑,霍州署,霍州署,官府,唐,唐 618,618,618,dynasty:唐代,1,pass,exact_or_alias_exact,霍州署位于山西省临汾市霍州市东大街北侧，始建于唐代，占地面积3.85万平方米，现存古建筑为元、明、清古文化遗产。无论其位置选择、建筑规模，还是整体布局、形制设计，均为全国现存同类衙署之冠，是中国已知唯一一座保存较完整的古代州级署衙，凝聚着古代汉族劳动人民聪明才智，闪耀着中华民族历史文化光辉的璀璨明珠，在霍州大地重放异彩。霍州署和北京故宫博物院、河北保定总督署、河南内乡县衙共同为“中国四大古代官衙”。,https://baike.baidu.com/item/%E9%9C%8D%E5%B7%9E%E7%BD%B2,baike.baidu.com,baidu,2026-04-14T09:34:33+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\119af7377ba97e62.html,"{""中文名"": ""霍州署"", ""地理位置"": ""临汾市霍州鼓楼 [4]"", ""气候条件"": ""温带季风气候"", ""开放时间"": ""7:30-18:00 [4]"", ""占地面积"": ""38500 m²""}"
29b442e843426212,buildings,1,中国古代建筑成就,建筑,密县县衙,密县县衙,官府,明,明 1400,1400,1400,text_year,1,pass,exact_or_alias_exact,密县县衙位于河南省会郑州西南43公里处，四周冈阜逶迤、山亘如堂，古称中州之奥区，是历代帝王入主中原、兵家必争之地。它历史悠久、文化灿烂，历经沧桑1400年，一直是方圆百里密县境域的政治、经济、文化之中心，古县衙所在地，原古名为法桥堡，隋代由密县县东大隗移此。坐座在原密县城之中心，北依开阳、青屏之山，南纳溱水、洧水之潆回，地阔2500余平方米，是殿台错落，房舍林立，气势恢宏的州治署衙。,https://baike.baidu.com/item/%E5%AF%86%E5%8E%BF%E5%8E%BF%E8%A1%99,baike.baidu.com,baidu,2026-04-14T09:34:37+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\29b442e843426212.html,{}
5e4ec989466a515d,buildings,1,中国古代建筑成就,建筑,乾清宫,乾清宫,皇宫,明,明 1368,1368,1368,dynasty:明朝,1,pass,exact_or_alias_exact,乾清宫是内廷正殿，即民间所谓“后三宫（乾清宫、交泰殿、坤宁宫）中的第一座宫殿。乾清宫面阔9间，进深5间，高20米，重檐庑殿顶。殿的正中有宝座，两头有暖阁。乃明清十六个皇帝的寝宫： 明朝的十四个皇帝和清代的顺治、康熙两个皇帝，都以乾清宫为寝宫。他们在这里居住，也在平时处理日常政务。清代顺治、康熙年间，乾清宫与政务关系相当密切，皇帝在这里读书学习、批阅奏章、召见官员、接见外国使节以及举行内廷典礼和家宴。雍正帝虽移居养心殿，但还是经常到这里选派官吏、批阅奏文。 在乾清宫前露台两侧有两座石台，石台上各设一座鎏金铜亭，称做江山社稷金殿，口语也称其为金亭子。金殿深广各一间，每面安设四扇隔扇门，重檐。圆形攒尖式的上层檐上安有铸造古雅的宝顶，象征江山社稷掌握在皇帝手中。 乾清宫的南庑房有一南书房，据载，年少的康熙皇帝就在这里智擒了鳌拜，去掉了一个心腹大患。虽然故事流传的版本很多，但其是确确实实发生在乾,https://baike.baidu.com/item/%E4%B9%BE%E6%B8%85%E5%AE%AB/807535,baike.baidu.com,baidu,2026-04-14T09:34:40+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\5e4ec989466a515d.html,{}
84addf6bc376a330,buildings,1,中国古代建筑成就,建筑,坤宁宫,坤宁宫,皇宫,明,明 1420,1420,1420,text_year,1,pass,exact_or_alias_exact,坤宁宫为中国古代宫殿建筑之精华。属于北京故宫内廷后三宫之一，位于交泰殿后面。坤宁宫宫名字出自《道德经》原文：昔之得一者，天得一以清，地得一以宁，神得一以灵，谷得一以盈，万物得一以生，侯王得一而以为天下贞。在古代皇后的地位跟皇帝相对，是天下女性中最尊贵的，皇帝是天，皇后就是地，皇帝是乾，皇后是坤，皇后也是天下间之唯一，皇后的寝宫取自道德经中的，坤得一以宁这一句，故名坤宁宫，同理天得一以清，皇帝寝宫名乾清宫。坤宁宫始建于明朝永乐十八年（1420年），正德九年（1514年）、万历二十四年（1596年）两次毁于火，万历三十三年（1605年）重建。清沿明制于顺治二年（1645年）重修，顺治十二年（1655年）仿盛京沈阳清宁宫再次重修。嘉庆二年（1797年）乾清宫失火，延烧此殿前檐，嘉庆三年（1798年）重修。乾清宫代表阳性，坤宁宫代表阴性，以表示阴阳结合，天地合璧之意。,https://baike.baidu.com/item/%E5%9D%A4%E5%AE%81%E5%AE%AB,baike.baidu.com,baidu,2026-04-14T09:34:43+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\84addf6bc376a330.html,{}
0263d4bab84adce9,buildings,1,中国古代建筑成就,建筑,建福宫,建福宫,皇宫,清,清 1742,1742,1742,infobox:建造时间=清乾隆七年（1742年）,1,pass,exact_or_alias_exact,建福宫位于北京故宫内廷西路，始建于清乾隆七年（1742年），嘉庆七年（1802年）重修。建筑群呈南北狭长形制，东西宽约21米，南北长逾110米，以建福门、抚辰殿、建福宫、惠风亭和静怡轩构成四进庭院，其内部装修工艺为紫禁城代表作。初为乾隆守制所建，后成为皇帝游憩、书福及供奉神位场所，咸丰帝曾奉皇贵太妃在此进膳，孝德显皇后等神位亦设于此。建福宫花园于1923年毁于火灾，1999年启动复建工程，由香港中国文物保护基金会捐助，2006年5月竣工。复建后主要用于接待贵宾及文化交流活动，未对公众开放。2011年被指改为私人会所引发争议，故宫官方否认会所性质并声明由下属机构管理，期间涉及员工解雇事件。,https://baike.baidu.com/item/%E5%BB%BA%E7%A6%8F%E5%AE%AB/8948,baike.baidu.com,baidu,2026-04-14T09:34:46+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\0263d4bab84adce9.html,"{""中文名"": ""建福宫"", ""位 置"": ""内廷西路 西六宫 西侧"", ""建造时间"": ""清乾隆七年（1742年）"", ""重修时间"": ""嘉庆 七年（1802年）"", ""核 心"": ""抚辰殿 、建福宫、 惠风亭 和 静怡轩"", ""东西宽"": ""约21m"", ""南北长"": ""逾110m""}"
5290f5720c582a3c,buildings,1,中国古代建筑成就,建筑,上驷院,上驷院,官府,清,清 1677,1677,1677,text_year,1,pass,exact_or_alias_exact,上驷院是清代内务府所属的三院之一（与武备院、奉宸苑合称“内三院”），掌管宫内所用之马。其衙门最初在东华门内三座门之西，后来改建在左翼门外。设监管事务大臣，无定员；卿二人（雍正六年定），正三品，其一由侍卫补授，其一由内务府司员补授。清初沿用明代之制，设御马监，顺治十八年(1661)更名为阿敦衙门，康熙十六年（公元1677年）改称上驷院。凡皇帝、后妃、皇子等出入，上驷院都供备马匹，供“御马”之选的叫“内马”，供仪仗者曰“仗马”。例如康熙年间，在紫禁城内、东安门内、西安门内、南苑及瓮山等地共设有马厩十六处，饲养马匹。此外在口外及盛京等处设牧场四个，如商都达布逊诺尔、达里冈爱、大凌河等牧厂，饲养马驼。上驷院实行“均查制度”以管理牧场马厩。康熙三十年前后，在瓮山设立的上驷院马厩还兼有圈禁犯罪太监的职能。宣统三年，辛亥革命爆发，清帝逊位，上驷院随之结束了它的历史使命。现代尚存的上驷院档案七万余件（册）,https://baike.baidu.com/item/%E4%B8%8A%E9%A9%B7%E9%99%A2,baike.baidu.com,baidu,2026-04-14T09:34:49+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\5290f5720c582a3c.html,"{""中文名"": ""上驷院"", ""所处时代"": ""清朝"", ""成立时间"": ""1677年"", ""机构职能"": ""掌管宫内所用之马""}"
f06203b1d3c015fb,buildings,1,中国古代建筑成就,建筑,东六宫,东六宫,皇宫,明,明 1420,1420,1420,text_year,1,pass,exact_or_alias_exact,东六宫位于北京故宫中轴线东侧的东一长街，由景仁宫、承乾宫、钟粹宫、景阳宫、永和宫、延禧宫组成，始建于明永乐十八年（1420年）。建筑群均为二进院布局，黄琉璃瓦歇山或硬山顶，明清时期为嫔妃居所，现存建筑保留明代格局，部分宫苑存有乾隆御题匾额及彩画装饰。各宫在明清两代历经多次修缮：景仁宫清顺治十二年（1655年）重修；延禧宫历经道光年间火灾，1931年改建为文物库房。清代承乾宫居住过顺治帝孝献皇后董鄂氏，钟粹宫为咸丰帝年少居所，后为慈安太后居住地。东六宫前殿曾设屏风、宝座，用于后妃接受请安仪式。,https://baike.baidu.com/item/%E4%B8%9C%E5%85%AD%E5%AE%AB,baike.baidu.com,baidu,2026-04-14T09:34:56+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\f06203b1d3c015fb.html,"{""中文名"": ""东六宫"", ""地理位置"": ""北京故宫中轴线东侧的东一长街"", ""气候条件"": ""温带季风气候"", ""开放时间"": ""4月1日-10月31日：08:30-17:00；11月1日-次年3月31日：08:30-16:30【每周一闭馆】"", ""景点级别"": ""国家5A旅游景区"", ""门票价格"": ""60元旺季/40元淡季"", ""著名景点"": ""景仁宫，承乾宫，钟粹宫，景阳宫，永和宫，延禧宫"", ""所属国家"": ""中国"", ""所属城市"": ""北京市""}"
a773885bc2b02a6c,buildings,1,中国古代建筑成就,建筑,南京故宫,南京故宫,皇宫,元,元 1366,1366,1366,text_year,1,pass,exact_or_alias_exact,南京故宫，又称明故宫、南京紫禁城，是明朝首都应天府（南京）的皇宫。建造前后历时二十余年，占地面积超过101.25万平方米，是中世纪世界上最大的宫殿建筑群，被称为“世界第一宫殿”。南京故宫作为中国古代都城宫殿建筑的集大成者，其建筑形制为北京故宫所继承，是北京故宫的蓝本。现部分遗址位于今中山东路南北两侧，已列为全国重点文物保护单位。南京故宫始建于元至正廿六年（1366年），明洪武廿五年（1392年）基本完工，其址选于元集庆城外东北处，迁三山填燕雀湖而建。明故宫为明初三朝皇宫，长达54年之久。直到明永乐十九年（1421年），明成祖朱棣迁都北京，南京设立南直隶，仍由皇族和重臣驻守，地位十分重要。南京故宫坐北向南，大体范围东至今中山门，西至西安门，北至后宰门，南至瑞金路，有门四座，南为午门，东为东华门，西为西华门，北为玄武门。入午门为奉天门，内为正殿奉天殿，殿前左右为文楼，武楼。后为华盖殿，谨身殿。,https://baike.baidu.com/item/%E5%8D%97%E4%BA%AC%E6%95%85%E5%AE%AB,baike.baidu.com,baidu,2026-04-14T09:34:59+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\a773885bc2b02a6c.html,{}
55b2832b508a832b,buildings,1,中国古代建筑成就,建筑,宫殿建筑,宫殿建筑,皇宫,唐,唐 618,618,618,dynasty:唐代,1,pass,exact_or_alias_exact,"宫殿建筑是中国古代帝王行使皇权、处理政务、居住及满足精神与物质生活享受的大型建筑群，具有严格的中轴对称布局与""前朝后寝""功能分区，主体建筑多采用抬梁式木构架与黄琉璃瓦顶，整体呈现金玉交辉的装饰特征。现存北京故宫占地面积72万平方米，宫墙周长3400米，为现存规模最大的古代宫殿建筑群。商代洛阳二里头遗址开创廊庑围院式布局雏形，秦咸阳宫以星象规划形成关中宫殿群。唐代洛阳万象神宫高86米，其北侧天堂经多次重建后高度超过150米。明清北京故宫以三大殿为中心，沿袭前朝后寝制度，宫城四角设九梁十八柱角楼，轴线布局继承《周礼·考工记》""三朝五门""古制。历代宫殿形制自""茅茨土阶""逐步发展为高台宫室、宫苑结合与纵向三朝体系。",https://baike.baidu.com/item/%E5%AE%AB%E6%AE%BF%E5%BB%BA%E7%AD%91,baike.baidu.com,baidu,2026-04-14T09:35:05+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\55b2832b508a832b.html,"{""中文名"": ""中国宫殿"", ""外文名"": ""Chinese palaces"", ""源 头"": ""商代 二里头遗址"", ""特 点"": ""金玉交辉、巍峨壮观""}"
f987349a6dd87fcb,buildings,1,中国古代建筑成就,建筑,明清皇宫,明清皇宫,皇宫,明,明 1406,1406,1406,text_year,1,pass,exact_or_alias_exact,故宫又称紫禁城，是中国明清两代的皇宫。故宫是世界上现存规模最大最完整的古代木结构建筑群，为我国现存最大最完整的古建筑群。它始建于明永乐四年（公元1406年），历时14年才完工，共有24位皇帝先后在此登基。,https://baike.baidu.com/item/%E6%98%8E%E6%B8%85%E7%9A%87%E5%AE%AB,baike.baidu.com,baidu,2026-04-14T09:35:08+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\f987349a6dd87fcb.html,{}
d57e040e7dd2cb99,buildings,1,中国古代建筑成就,建筑,麟趾宫,麟趾宫,皇宫,魏晋,魏晋 286,286,286,text_year,1,pass,exact_or_alias_exact,麟趾宫位于沈阳故宫清宁宫西侧，建于清太宗天聪年间(1627—1635)，崇德元年(1636)定名麟趾，为清太宗皇太极贵妃娜木钟的寝宫，建筑形式为硬山殿顶五开间式。该宫亦称西宫，其所在建筑群与清宁宫、关雎宫等共同构成沈阳故宫中路中轴线的“宫高殿低”格局。娜木钟为博尔济吉特氏，蒙古阿巴垓郡王额齐格诺颜之女，原为漠南蒙古察哈尔林丹汗的囊囊太后。天聪九年(1635)归降后金，后被皇太极纳入宫中。崇德元年(1636)，皇太极改国号为“大清”并健全宫廷制度，对各宫殿正式命名，册封娜木钟为西宫贵妃，居麟趾宫。麟趾宫高12-13米，面阔18.5-19.5米，进深14.6-15.5米，面积286-334平方米。其里间为起居、梳妆和日常休息之所，外间为飨客、用膳和礼佛的场所。“麟趾”出自《诗·周南》，喻指有仁德、有才智的人。该宫属皇太极续建的大内宫阙组成部分，与凤凰楼、崇政殿等建筑共同构成沈阳故宫主体。,https://baike.baidu.com/item/%E9%BA%9F%E8%B6%BE%E5%AE%AB/5146909,baike.baidu.com,baidu,2026-04-14T09:35:17+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\d57e040e7dd2cb99.html,"{""中文名"": ""麟趾宫"", ""别 名"": ""西宫"", ""位 置"": ""沈阳故宫 清宁宫 西侧"", ""定名时间"": ""崇德 元年"", ""建 于"": ""清太宗天聪年间""}"
05abfb70bbde5eca,buildings,1,中国古代建筑成就,建筑,宁寿宫,宁寿宫,皇宫,清,清 1689,1689,1689,text_year,1,pass,exact_or_alias_exact,宁寿宫（The Palace of Tranquil Longevity），位于北京市东城区景山前街4号北京故宫内，始建于清康熙二十八年（1689年）作为皇太后和太皇太后的寝宫，清乾隆三十七年（1772年）宁寿宫开始改造为归政临朝受贺之所，清乾隆四十一年（1776年）改造完工。宁寿宫分为外朝、内廷和花园三部分，宫殿建筑以寓意长寿、祥和为主题。宁寿宫最南端为九龙壁。外朝主要建筑自南向北，依次为皇极门、宁寿门、主殿皇极殿、后殿宁寿宫。内廷建筑可以分为中、东、西三路。中路主要建筑自南向北，依次为养性门、养性殿、乐寿堂、颐和轩、景祺阁。东路为休憩娱乐区，主要建筑自南向北，依次为畅音阁、阅是楼、寻沿书屋、庆寿堂、景福宫、梵华楼和佛日楼。西路为游赏区，即宁寿宫花园，主要建筑自南向北，依次为衍祺门、古华轩、遂初堂、萃赏楼、符望阁、倦勤斋。宁寿宫的建造展现了乾隆帝对归政后闲适生活的企盼，是研究清乾隆皇帝和,https://baike.baidu.com/item/%E5%AE%81%E5%AF%BF%E5%AE%AB,baike.baidu.com,baidu,2026-04-14T09:35:41+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\05abfb70bbde5eca.html,"{""中文名"": ""宁寿宫"", ""外文名"": ""The Palace of Tranquil Longevity"", ""地理位置"": ""北京市东城区景山前街4号北京故宫内"", ""所处时代"": ""清朝""}"
7c901071af4e0e9c,buildings,1,中国古代建筑成就,建筑,永定土楼,永定土楼,民居,清,清 1644,1644,1644,dynasty:清代,1,pass,exact_or_alias_exact,永定土楼，即永定客家土楼，位于福建省西南部的龙岩市永定区，中国古建筑的一朵奇葩，永定土楼的设施布局既有苏州园林的印迹，也有古希腊建筑的特点，是中西合璧的建筑典范。在永定2200多平方公里的土地上，分布着2万多座土楼，其中有三层以上的大型建筑近5000座，圆楼360多座，其中清代以前的约占1/3，具有代表性的土楼近3000座。永定土楼，分五凤楼、方楼和圆楼三大种类。永定土楼是中国古建筑的一朵奇葩，展示了客家人的智慧，具有防震、防火、防御等多种功能，通风和采光良好，冬暖夏凉。永定土楼的结构还体现了客家人世代相传的团结友爱传统。在永定土楼内，还保持着客家人聚族同楼而居的生活模式。福建土楼源于客家，根在永定，土楼也被誉为“没有大门的中国客家博物馆”。2008年7月，以永定客家土楼为主体的福建土楼被列入《世界文化遗产名录》。2010年春节，胡锦涛视察永定土楼时指出：“客家土楼是中华文化瑰宝，是大家庭,https://baike.baidu.com/item/%E6%B0%B8%E5%AE%9A%E5%9C%9F%E6%A5%BC,baike.baidu.com,baidu,2026-04-14T09:35:45+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\7c901071af4e0e9c.html,"{""中文名"": ""永定土楼"", ""外文名"": ""Yongding earth building"", ""地理位置"": ""福建省西南部"", ""开放时间"": ""全年 08:00-17:30；节假日正常开放；信息仅供参考，具体开放时间以景区当天披露为准"", ""所获荣誉"": ""被列入《世界文化遗产名录》""}"
cccfe51eff241a53,buildings,1,中国古代建筑成就,建筑,南靖土楼,南靖土楼,民居,宋,宋 960,960,960,dynasty:宋朝,1,pass,exact_or_alias_exact,南靖土楼是指遍布漳州市南靖、华安、平和、诏安、云霄、漳浦等县山区的土楼，以历史悠久、数量众多、规模宏大、造型奇异、风格独特而闻名于世，被誉为“神话般的山区建筑”。福建土楼产生于宋朝时代，明、清朝时期逐渐成熟，并一直延续至今。福建土楼是世界上独一无二的山区大型夯土民居建筑，依山就势，布局合理，吸收了中国传统建筑规划的“风水”理念，适应聚族而居的生活和防御要求，巧妙地利用了山间狭小的平地和当地的生土、木材、鹅卵石等建筑材料，是一种自成体系，具有节约、坚固、防御性强的特点，又极富美感的生土高层建筑模式。福建土楼的建筑材料甚为奇特，由粘土、糯米、红糖、竹片、水组成，建成的土楼冬暖夏凉，具有很强的抗台风、抗地震能力。曾为湖南卫视《爸爸去哪儿第三季》第三站的拍摄地,https://baike.baidu.com/item/%E5%8D%97%E9%9D%96%E5%9C%9F%E6%A5%BC,baike.baidu.com,baidu,2026-04-14T09:35:48+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\cccfe51eff241a53.html,{}
4659fb809d9ec27b,buildings,1,中国古代建筑成就,建筑,华安土楼,华安土楼,民居,明,明 1368,1368,1368,dynasty:明代,1,pass,exact_or_alias_exact,华安土楼是位于福建省漳州市华安县的国家4A级景区，现存68幢闽南传统民居建筑，其中以二宜楼为核心的大地土楼群于2008年被列入《世界文化遗产名录》。景区涵盖大地土楼群与上坪明代万历三楼群落，其中上坪明代万历三楼群落包含单元式布局的明代齐云楼，其石刻匾额记载建造时间可精确至年份，二宜楼外墙厚度达2.5米并设有隐通廊、传声洞等独特防卫结构。南阳楼内设福建省土楼博物馆，展出明清时期生产生活文物。大地土楼群由二宜楼、南阳楼和东阳楼组成，配有智慧消防系统和监测预警平台。景区开展高山族拉手舞、竹竿舞等非遗展演。2023年起实施活化利用工程，启丰楼引入先锋书店并规划畲族非遗展示区，昇平楼纳入清华大学建筑研究项目。2024年建成文创销售中心、竹艺馆等配套设施，举办土楼非遗奇妙夜等沉浸式文旅活动。,https://baike.baidu.com/item/%E5%8D%8E%E5%AE%89%E5%9C%9F%E6%A5%BC,baike.baidu.com,baidu,2026-04-14T09:35:51+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\4659fb809d9ec27b.html,"{""中文名"": ""华安土楼"", ""地理位置"": ""漳州市华安县 [6]"", ""开放时间"": ""全年 8:00-17:00"", ""景点级别"": ""AAAA级"", ""门票价格"": ""90元"", ""著名景点"": ""二宜楼"", ""数 量"": ""68幢"", ""保护级别"": ""国家级文物保护单位"", ""所属国家"": ""中国"", ""所属城市"": ""福建省 漳州市"", ""适宜游玩季节"": ""夏季"", ""官方电话"": ""0596-7013280 [5]""}"
935b98d0934a97b4,buildings,1,中国古代建筑成就,建筑,泉州土楼,泉州土楼,民居,明,明 1368,1368,1368,dynasty:明代,1,pass,exact_or_alias_exact,泉州总共有土楼63座，分布在安溪、南安、永春、德化、洛江、石狮和泉港。这些土楼圆形、方形为主，明代的有4座，清代的有57座，民国的有2座。 其中泉州安溪土楼（西坪土楼，包括映宝楼、聚斯楼、南岩梅记泰山楼）为国家保护单位。泉州土楼不但有较高的文化、艺术价值，还是游子们的“精神家园”。泉州的土楼建筑风格独特，大多结合了闽南古大厝的传统建筑手法，土楼也属于闽南传统建筑的重要组成部分，无论是土楼的彩绘、雕花、斗拱等，都饱含着闽南传统建筑的特色。可以说，泉州土楼是闽南传统建筑的一朵“奇葩”。,https://baike.baidu.com/item/%E6%B3%89%E5%B7%9E%E5%9C%9F%E6%A5%BC,baike.baidu.com,baidu,2026-04-14T09:35:59+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\935b98d0934a97b4.html,{}
903c8f2c2740d3a4,buildings,1,中国古代建筑成就,建筑,湘子桥,湘子桥,桥梁,宋,宋 960,960,960,dynasty:宋代,1,pass,exact_or_alias_exact,湘子桥是古代汉族桥梁建筑的杰作。位于广东省潮州古城的东门外，初建于宋代，距今已有800余年的历史。湘子桥奇特别致的结构，集梁桥、拱桥、浮桥等形式于一体，是凝结了古代劳动人民的智慧和艺术的结晶。它是中国第一也是世界第一座启闭式桥梁，以其“十八梭船二十四洲”的独特风格与河北赵州桥、 泉州洛阳桥、北京卢沟桥（亦作芦沟桥）并称 中国四大古桥。,https://baike.baidu.com/item/%E6%B9%98%E5%AD%90%E6%A1%A5,baike.baidu.com,baidu,2026-04-14T09:36:02+00:00,F:\ancientbuilding\raw_cn\buildings\baidu\903c8f2c2740d3a4.html,{}
